day,TEMP,SO2,CO,O3,WSPM,PRES,NO2,season,PM2.5,station,year,DEWP,month,RAIN
24,-4.7875,10.3333333333333,925.0,16.0,0.954166666666667,1031.1,45.125,Fall,53.7916666666667,Gucheng,2015,-10.3875,11,0.0375
25,-5.80416666666667,8.18181818181818,1463.63636363636,13.5454545454545,1.42083333333333,1023.80833333333,40.0909090909091,Fall,75.0,Gucheng,2015,-13.5833333333333,11,0.0
26,-5.73333333333333,12.5416666666667,729.166666666667,40.1666666666667,1.20416666666667,1024.1875,31.4166666666667,Fall,44.25,Gucheng,2015,-16.5375,11,0.0
27,-3.2625,47.25,2766.66666666667,4.65217391304348,0.85,1018.14583333333,90.1666666666667,Fall,253.916666666667,Gucheng,2015,-9.85833333333333,11,0.0
28,-0.795833333333333,48.5,3529.16666666667,2.95833333333333,0.8875,1021.0125,104.291666666667,Fall,276.916666666667,Gucheng,2015,-6.9125,11,0.0
29,0.520833333333333,50.8333333333333,4870.83333333333,4.91666666666667,0.75,1018.72083333333,115.791666666667,Fall,323.458333333333,Gucheng,2015,-4.07916666666667,11,0.0
30,-0.304166666666667,30.5833333333333,4200.0,2.33333333333333,0.779166666666667,1017.275,106.583333333333,Fall,276.5,Gucheng,2015,-3.94166666666667,11,0.0
1,0.695833333333333,40.0,6645.83333333333,2.08333333333333,0.895833333333333,1011.94166666667,137.166666666667,Winter,519.75,Gucheng,2015,-1.78333333333333,12,0.0
2,2.9625,4.33333333333333,100.0,38.3333333333333,2.84166666666667,1012.81666666667,13.2857142857143,Winter,8.33333333333333,Gucheng,2015,-13.7833333333333,12,0.0
3,0.7125,4.26086956521739,100.0,39.2608695652174,3.18333333333333,1016.14583333333,11.5652173913043,Winter,11.5652173913043,Gucheng,2015,-15.8041666666667,12,0.0
4,2.64166666666667,12.375,795.833333333333,34.2083333333333,2.025,1018.62916666667,31.4583333333333,Winter,35.2916666666667,Gucheng,2015,-12.85,12,0.0
5,2.2,27.375,2341.66666666667,11.1666666666667,0.995833333333333,1021.19166666667,69.4166666666667,Winter,78.6818181818182,Gucheng,2015,-7.8125,12,0.0
6,1.325,35.375,3154.16666666667,3.16666666666667,0.670833333333333,1022.09583333333,81.5833333333333,Winter,117.708333333333,Gucheng,2015,-5.02083333333333,12,0.0
7,2.41666666666667,41.0833333333333,4025.0,2.54166666666667,0.633333333333333,1024.59166666667,98.5833333333333,Winter,206.833333333333,Gucheng,2015,-2.65833333333333,12,0.0
8,0.9875,23.9166666666667,4958.33333333333,2.0,0.641666666666667,1022.55,96.0416666666667,Winter,273.166666666667,Gucheng,2015,-1.40416666666667,12,0.0166666666666667
9,3.12083333333333,27.625,4358.33333333333,2.91666666666667,0.683333333333333,1017.50833333333,87.8333333333333,Winter,226.083333333333,Gucheng,2015,0.3625,12,0.0333333333333333
10,4.83333333333333,13.2916666666667,2687.5,21.2916666666667,1.33333333333333,1017.82916666667,46.4166666666667,Winter,102.25,Gucheng,2015,-6.88333333333333,12,0.0
11,1.30416666666667,25.5416666666667,2566.66666666667,7.91666666666667,0.945833333333333,1021.10416666667,65.3333333333333,Winter,63.7916666666667,Gucheng,2015,-7.01666666666667,12,0.0
12,1.54583333333333,25.6666666666667,3466.66666666667,3.04166666666667,0.658333333333333,1018.18333333333,87.9583333333333,Winter,120.291666666667,Gucheng,2015,-5.475,12,0.0
13,1.3875,42.5833333333333,5120.83333333333,2.66666666666667,0.7625,1018.875,104.0,Winter,206.625,Gucheng,2015,-4.22916666666667,12,0.0
14,2.69583333333333,28.875,3900.0,14.625,1.2875,1015.74166666667,85.625,Winter,210.583333333333,Gucheng,2015,-3.74166666666667,12,0.0958333333333333
15,1.9,4.25,829.166666666667,44.0833333333333,3.4375,1018.675,12.4166666666667,Winter,8.16666666666667,Gucheng,2015,-14.6541666666667,12,0.0
16,-0.854166666666667,4.04166666666667,504.166666666667,35.2083333333333,2.09166666666667,1023.69583333333,12.0833333333333,Winter,7.25,Gucheng,2015,-17.325,12,0.0
17,-2.05416666666667,29.5,2104.16666666667,10.8333333333333,0.95,1024.5125,56.9583333333333,Winter,80.125,Gucheng,2015,-12.85,12,0.0
18,0.891666666666667,23.7916666666667,2187.5,12.2916666666667,1.07916666666667,1025.6,58.2916666666667,Winter,67.3636363636364,Gucheng,2015,-10.2541666666667,12,0.0
19,-1.10833333333333,37.1666666666667,3000.0,4.5,0.545833333333333,1027.2,74.3333333333333,Winter,126.666666666667,Gucheng,2015,-6.46666666666667,12,0.0
20,-0.766666666666667,27.2916666666667,3300.0,4.375,0.45,1018.65,90.4166666666667,Winter,194.833333333333,Gucheng,2015,-4.8875,12,0.0
21,-0.658333333333333,26.4166666666667,4241.66666666667,4.83333333333333,0.645833333333333,1019.26666666667,102.875,Winter,231.041666666667,Gucheng,2015,-4.8,12,0.0
22,-1.14583333333333,30.6666666666667,5062.5,3.83333333333333,0.654166666666667,1019.96666666667,96.0869565217391,Winter,289.695652173913,Gucheng,2015,-4.53333333333333,12,0.0
23,-0.1375,25.695652173913,6766.66666666667,5.65217391304348,0.725,1018.6375,116.541666666667,Winter,374.75,Gucheng,2015,-4.4,12,0.0
24,1.8125,26.2173913043478,2621.73913043478,16.0,0.991666666666667,1019.21666666667,73.4782608695652,Winter,138.833333333333,Gucheng,2015,-8.45833333333333,12,0.0
25,-2.875,13.7727272727273,6840.90909090909,4.95652173913043,0.941666666666667,1011.30833333333,120.954545454545,Winter,485.916666666667,Gucheng,2015,-5.2,12,0.0
26,-2.89166666666667,8.875,5166.66666666667,5.875,1.14583333333333,1017.1125,101.375,Winter,325.25,Gucheng,2015,-5.1,12,0.0
27,-4.87916666666667,11.625,1375.0,9.75,0.8625,1030.40833333333,49.75,Winter,50.7916666666667,Gucheng,2015,-10.6833333333333,12,0.0208333333333333
28,-3.31666666666667,27.0416666666667,2616.66666666667,6.375,0.733333333333333,1027.09166666667,76.4583333333333,Winter,125.391304347826,Gucheng,2015,-9.19166666666667,12,0.0
29,-1.34166666666667,37.875,5008.33333333333,3.25,0.591666666666667,1020.89583333333,131.291666666667,Winter,301.666666666667,Gucheng,2015,-6.41666666666667,12,0.0
30,3.59166666666667,9.45833333333333,1233.33333333333,35.5833333333333,1.55416666666667,1022.625,40.4583333333333,Winter,57.5833333333333,Gucheng,2015,-10.4666666666667,12,0.0
31,-0.904166666666667,21.3333333333333,2212.5,8.45833333333333,0.729166666666667,1024.63333333333,67.625,Winter,76.0416666666667,Gucheng,2015,-9.39583333333333,12,0.0
1,-1.7,40.5416666666667,3441.66666666667,6.91666666666667,0.770833333333333,1016.025,102.416666666667,Winter,184.208333333333,Gucheng,2016,-7.79583333333333,1,0.0
2,-0.245833333333333,35.6666666666667,3904.16666666667,17.7083333333333,0.775,1012.34583333333,119.833333333333,Winter,209.0,Gucheng,2016,-6.1625,1,0.0
3,-1.79166666666667,26.7083333333333,4083.33333333333,7.45833333333333,1.025,1015.20416666667,90.0,Winter,298.833333333333,Gucheng,2016,-4.57916666666667,1,0.0
4,-0.675,8.33333333333333,1283.33333333333,45.0833333333333,2.8125,1021.72916666667,35.5,Winter,71.304347826087,Gucheng,2016,-14.675,1,0.0
5,-3.02083333333333,15.2083333333333,1016.66666666667,34.4166666666667,2.1125,1022.3375,36.8333333333333,Winter,47.2083333333333,Gucheng,2016,-18.1416666666667,1,0.0
6,-2.72916666666667,14.6086956521739,1608.69565217391,37.695652173913,2.4,1023.18333333333,34.9565217391304,Winter,46.5652173913044,Gucheng,2016,-16.5625,1,0.0
7,-2.89166666666667,6.41666666666667,620.833333333333,55.5416666666667,2.55833333333333,1023.92916666667,19.25,Winter,12.875,Gucheng,2016,-18.0458333333333,1,0.0
8,-2.5875,17.3333333333333,1275.0,37.7916666666667,1.72916666666667,1019.85,43.9166666666667,Winter,41.1363636363636,Gucheng,2016,-16.85,1,0.0
9,-2.64166666666667,28.2083333333333,2445.83333333333,10.0,1.17083333333333,1017.34583333333,74.125,Winter,84.1666666666667,Gucheng,2016,-14.5416666666667,1,0.0
10,-1.79583333333333,26.9166666666667,2033.33333333333,20.1666666666667,1.97916666666667,1022.60416666667,57.7916666666667,Winter,55.4166666666667,Gucheng,2016,-15.7791666666667,1,0.0
11,-4.91666666666667,5.625,804.166666666667,54.2916666666667,3.34583333333333,1028.20833333333,16.0416666666667,Winter,10.4166666666667,Gucheng,2016,-21.175,1,0.0
12,-5.56666666666667,8.79166666666667,1008.69565217391,50.2916666666667,2.03333333333333,1024.48333333333,22.9565217391304,Winter,13.5217391304348,Gucheng,2016,-22.1208333333333,1,0.0
13,-2.35416666666667,19.9130434782609,1082.60869565217,41.1363636363636,1.69166666666667,1016.52916666667,31.5909090909091,Winter,32.4166666666667,Gucheng,2016,-22.8666666666667,1,0.0
14,-1.47916666666667,42.3181818181818,2281.81818181818,20.2608695652174,1.42083333333333,1012.8375,68.5909090909091,Winter,104.791666666667,Gucheng,2016,-18.6458333333333,1,0.0
15,-1.825,54.875,2204.16666666667,11.5,1.14583333333333,1010.2625,65.5416666666667,Winter,74.25,Gucheng,2016,-15.6083333333333,1,0.0
16,-2.02083333333333,44.7916666666667,2504.16666666667,8.83333333333333,1.45,1014.93333333333,67.5,Winter,144.833333333333,Gucheng,2016,-9.5125,1,0.0
17,-5.09166666666667,10.0833333333333,833.333333333333,46.8333333333333,3.1375,1018.5375,26.9166666666667,Winter,47.3333333333333,Gucheng,2016,-18.0208333333333,1,0.0
18,-7.93333333333333,5.41666666666667,566.666666666667,55.25,2.77083333333333,1019.65416666667,16.75,Winter,11.8333333333333,Gucheng,2016,-24.9833333333333,1,0.0
19,-7.50833333333333,36.25,1979.16666666667,21.4583333333333,1.37916666666667,1023.24166666667,57.9583333333333,Winter,91.3333333333333,Gucheng,2016,-20.9875,1,0.0
20,-6.0625,55.5,3104.16666666667,9.16666666666667,1.50833333333333,1026.78333333333,77.4166666666667,Winter,113.625,Gucheng,2016,-16.4708333333333,1,0.0
21,-5.15416666666667,37.4583333333333,3100.0,10.5416666666667,1.70833333333333,1025.82916666667,71.75,Winter,160.458333333333,Gucheng,2016,-10.6375,1,0.0
22,-9.62916666666667,5.70833333333333,533.333333333333,61.25,4.04583333333333,1034.8125,11.2916666666667,Winter,16.8333333333333,Gucheng,2016,-27.9583333333333,1,0.0
23,-14.2916666666667,5.25,408.333333333333,55.3333333333333,4.075,1036.15833333333,8.45833333333333,Winter,10.9583333333333,Gucheng,2016,-31.6333333333333,1,0.0
24,-9.29166666666667,5.91666666666667,512.5,59.0416666666667,1.9625,1031.40416666667,11.625,Winter,12.25,Gucheng,2016,-26.0875,1,0.0
25,-3.6125,19.75,879.166666666667,44.25,1.75,1022.47083333333,30.4583333333333,Winter,35.875,Gucheng,2016,-21.7875,1,0.0
26,-1.79166666666667,18.4166666666667,775.0,46.0416666666667,2.36666666666667,1020.1375,28.2916666666667,Winter,39.9166666666667,Gucheng,2016,-21.6833333333333,1,0.0
27,-4.13333333333333,43.375,2391.66666666667,15.8333333333333,0.9625,1019.84583333333,73.75,Winter,106.833333333333,Gucheng,2016,-17.675,1,0.0
28,-2.925,46.2083333333333,2545.83333333333,14.5833333333333,1.24583333333333,1021.76666666667,76.875,Winter,120.916666666667,Gucheng,2016,-16.1458333333333,1,0.0
29,-3.93333333333333,36.1666666666667,1475.0,21.1666666666667,2.125,1027.2875,47.9166666666667,Winter,62.9583333333333,Gucheng,2016,-16.6916666666667,1,0.0
30,-5.60416666666667,32.5833333333333,1795.83333333333,16.8333333333333,1.42916666666667,1027.84583333333,54.5416666666667,Winter,71.9583333333333,Gucheng,2016,-17.4541666666667,1,0.0
31,-4.03333333333333,13.1666666666667,779.166666666667,46.375,2.35416666666667,1029.34166666667,27.3333333333333,Winter,29.2083333333333,Gucheng,2016,-21.4083333333333,1,0.0
1,-1.58333333333333,11.7916666666667,879.166666666667,49.125,2.025,1027.59166666667,27.25,Winter,17.7916666666667,Gucheng,2016,-18.8916666666667,2,0.0
2,-2.4,25.375,1350.0,28.9166666666667,1.25416666666667,1023.00416666667,53.5416666666667,Winter,40.125,Gucheng,2016,-17.3083333333333,2,0.0
3,-1.02083333333333,28.5416666666667,1837.5,26.0416666666667,1.23333333333333,1020.26666666667,54.4166666666667,Winter,49.4782608695652,Gucheng,2016,-16.8916666666667,2,0.0
4,1.6875,7.91666666666667,541.666666666667,58.875,2.6625,1022.65833333333,17.7083333333333,Winter,13.0,Gucheng,2016,-18.775,2,0.0
5,0.895833333333333,3.1304347826087,356.521739130435,74.0,3.5,1022.9375,6.56521739130435,Winter,8.82608695652174,Gucheng,2016,-18.9666666666667,2,0.0
6,1.55,14.25,704.166666666667,60.9166666666667,2.0125,1021.29166666667,19.5,Winter,31.125,Gucheng,2016,-17.0333333333333,2,0.0
7,1.44583333333333,32.5416666666667,1508.33333333333,46.7083333333333,1.87916666666667,1012.37916666667,33.0416666666667,Winter,65.5833333333333,Gucheng,2016,-16.0875,2,0.0
8,5.2125,50.9166666666667,754.166666666667,53.5833333333333,2.975,1007.2625,23.0833333333333,Winter,94.6086956521739,Gucheng,2016,-13.6583333333333,2,0.0
9,4.25416666666667,24.25,1229.16666666667,54.7083333333333,1.73333333333333,1013.5125,27.875,Winter,43.5416666666667,Gucheng,2016,-11.7916666666667,2,0.0
10,1.92083333333333,49.8333333333333,2612.5,28.2916666666667,1.00833333333333,1010.38333333333,58.6666666666667,Winter,91.9166666666667,Gucheng,2016,-11.3958333333333,2,0.0
11,4.09583333333333,39.7916666666667,2916.66666666667,19.7916666666667,0.775,1009.0125,56.6666666666667,Winter,135.875,Gucheng,2016,-1.4875,2,0.0
12,4.62083333333333,19.375,2070.83333333333,32.0833333333333,1.43333333333333,1008.4,44.5833333333333,Winter,150.708333333333,Gucheng,2016,1.4625,2,0.233333333333333
13,0.929166666666667,3.08333333333333,337.5,63.25,5.5625,1017.69166666667,7.0,Winter,10.625,Gucheng,2016,-11.7791666666667,2,0.104166666666667
14,-3.625,2.41666666666667,279.166666666667,68.6666666666667,4.12916666666667,1023.94166666667,4.58333333333333,Winter,7.41666666666667,Gucheng,2016,-21.9791666666667,2,0.0
15,0.383333333333333,3.16666666666667,395.833333333333,68.0416666666667,4.17083333333333,1018.30416666667,8.04166666666667,Winter,7.75,Gucheng,2016,-18.1083333333333,2,0.0
16,5.1,4.375,337.5,69.8333333333333,3.75,1014.87083333333,10.5,Winter,8.125,Gucheng,2016,-14.4875,2,0.0
17,3.45416666666667,20.8333333333333,1241.66666666667,50.7916666666667,1.59166666666667,1014.27916666667,34.1666666666667,Winter,53.4583333333333,Gucheng,2016,-9.49166666666667,2,0.0
18,6.475,5.79166666666667,433.333333333333,68.6666666666667,3.97083333333333,1012.7625,14.8333333333333,Winter,16.7916666666667,Gucheng,2016,-17.2,2,0.0
19,2.99583333333333,7.47826086956522,669.565217391304,54.9130434782609,3.05416666666667,1020.80416666667,22.5652173913043,Winter,18.7391304347826,Gucheng,2016,-15.6416666666667,2,0.0
20,-0.2625,6.78260869565217,473.913043478261,58.1739130434783,2.79583333333333,1022.55416666667,17.3478260869565,Winter,16.0434782608696,Gucheng,2016,-20.7041666666667,2,0.0
21,-0.383333333333333,26.875,1262.5,36.25,2.02916666666667,1018.45833333333,40.9166666666667,Winter,71.125,Gucheng,2016,-12.8208333333333,2,0.0
22,2.025,22.9583333333333,1312.5,45.7083333333333,3.42916666666667,1019.87916666667,34.6666666666667,Winter,84.0,Gucheng,2016,-13.0666666666667,2,0.0
23,0.104166666666667,5.83333333333333,375.0,72.7916666666667,3.4125,1030.35416666667,8.45833333333333,Winter,10.625,Gucheng,2016,-20.1916666666667,2,0.0
24,0.341666666666667,12.5416666666667,929.166666666667,45.4583333333333,1.9625,1027.1,28.4583333333333,Winter,28.6666666666667,Gucheng,2016,-18.075,2,0.0
25,2.42083333333333,12.5416666666667,800.0,51.5833333333333,2.44166666666667,1024.69166666667,23.6666666666667,Winter,29.3333333333333,Gucheng,2016,-17.3375,2,0.0
26,2.9875,15.7083333333333,925.0,49.9583333333333,2.49583333333333,1018.0125,32.7916666666667,Winter,45.6666666666667,Gucheng,2016,-15.3583333333333,2,0.0
27,3.75,11.0833333333333,816.666666666667,45.375,2.13333333333333,1016.7875,35.5833333333333,Winter,25.8333333333333,Gucheng,2016,-9.53333333333333,2,0.0
28,1.42916666666667,9.16666666666667,875.0,45.8333333333333,3.07083333333333,1022.25416666667,31.5,Winter,34.3333333333333,Gucheng,2016,-12.8625,2,0.0
29,-0.65,17.2916666666667,937.5,41.2083333333333,2.09583333333333,1025.32083333333,39.2916666666667,Winter,42.0,Gucheng,2016,-16.5833333333333,2,0.0
1,2.94583333333333,35.9583333333333,1929.16666666667,26.125,1.45,1015.99583333333,76.7916666666667,Spring,128.375,Gucheng,2016,-11.3791666666667,3,0.0
2,7.30833333333333,32.4166666666667,2687.5,26.0,1.17083333333333,1008.51666666667,103.086956521739,Spring,163.909090909091,Gucheng,2016,-6.7875,3,0.0
3,7.4,47.375,3620.83333333333,20.0833333333333,1.22083333333333,1004.92083333333,117.791666666667,Spring,275.041666666667,Gucheng,2016,-1.36666666666667,3,0.0
4,7.19583333333333,45.2083333333333,4166.66666666667,17.25,1.3875,1009.9375,106.958333333333,Spring,329.333333333333,Gucheng,2016,0.2625,3,0.0
5,9.08333333333333,2.95833333333333,404.166666666667,70.1666666666667,3.47083333333333,1012.08333333333,12.4583333333333,Spring,68.25,Gucheng,2016,-15.0833333333333,3,0.0
6,5.31666666666667,24.5416666666667,1566.66666666667,20.7083333333333,1.6,1009.75,62.875,Spring,71.9166666666667,Gucheng,2016,-10.0,3,0.0
7,5.97916666666667,7.125,583.333333333333,66.7916666666667,4.6,1014.20416666667,18.8333333333333,Spring,26.375,Gucheng,2016,-16.4958333333333,3,0.0
8,2.14583333333333,2.54166666666667,350.0,70.875,4.175,1022.7,12.3333333333333,Spring,9.95833333333333,Gucheng,2016,-23.6958333333333,3,0.0
9,1.40833333333333,3.25,329.166666666667,68.2916666666667,4.025,1025.60833333333,10.25,Spring,10.0,Gucheng,2016,-23.2583333333333,3,0.0
10,3.19166666666667,3.16666666666667,358.333333333333,74.0416666666667,3.94166666666667,1023.02083333333,10.125,Spring,11.25,Gucheng,2016,-20.725,3,0.0
11,3.525,12.3333333333333,750.0,53.125,2.04166666666667,1016.42916666667,31.0416666666667,Spring,28.9166666666667,Gucheng,2016,-17.25,3,0.0
12,3.22083333333333,40.25,2100.0,20.5833333333333,1.38333333333333,1010.29583333333,83.0416666666667,Spring,118.875,Gucheng,2016,-10.8791666666667,3,0.0
13,7.37916666666667,8.875,654.166666666667,73.0416666666667,2.7875,1016.325,23.0833333333333,Spring,29.9583333333333,Gucheng,2016,-15.4625,3,0.0
14,8.1125,25.0,1517.39130434783,35.4347826086956,1.67083333333333,1014.61666666667,62.2608695652174,Spring,80.7391304347826,Gucheng,2016,-11.5541666666667,3,0.0
15,8.27083333333333,56.9,1680.0,28.25,1.3125,1009.65833333333,76.7,Spring,157.25,Gucheng,2016,-6.8125,3,0.0
16,9.0,43.4782608695652,2339.13043478261,58.2608695652174,1.34583333333333,1008.39583333333,84.695652173913,Spring,253.95652173913,Gucheng,2016,-1.23333333333333,3,0.0
17,10.3041666666667,37.125,2641.66666666667,47.625,1.17916666666667,1004.19583333333,109.333333333333,Spring,338.666666666667,Gucheng,2016,1.87916666666667,3,0.0
18,13.6208333333333,15.375,1825.0,61.2916666666667,1.74166666666667,1004.34166666667,68.4166666666667,Spring,219.083333333333,Gucheng,2016,-2.77916666666667,3,0.0
19,11.8875,15.2083333333333,837.5,58.0,2.35833333333333,1014.37916666667,39.4166666666667,Spring,59.0,Gucheng,2016,-4.19583333333333,3,0.0
20,11.4833333333333,11.7083333333333,1050.0,35.25,1.225,1017.83333333333,67.0,Spring,79.25,Gucheng,2016,-4.3625,3,0.0
21,11.6166666666667,20.0,1312.5,52.9583333333333,1.5125,1014.3125,79.625,Spring,118.125,Gucheng,2016,-2.425,3,0.0
22,13.0583333333333,25.4166666666667,1479.16666666667,40.2916666666667,2.04583333333333,1014.2625,70.1666666666667,Spring,115.0,Gucheng,2016,-1.15,3,0.0
23,10.4333333333333,4.1304347826087,430.434782608696,67.1304347826087,3.55416666666667,1023.41666666667,22.9130434782609,Spring,20.4347826086957,Gucheng,2016,-11.9333333333333,3,0.0
24,9.49583333333333,3.875,375.0,77.4583333333333,2.49166666666667,1023.97083333333,17.9583333333333,Spring,13.5833333333333,Gucheng,2016,-13.9875,3,0.0
25,9.65833333333333,3.41666666666667,479.166666666667,57.625,2.16666666666667,1020.55416666667,35.375,Spring,18.5,Gucheng,2016,-11.8541666666667,3,0.0
26,14.025,2.83333333333333,412.5,74.875,3.09166666666667,1016.69583333333,19.75,Spring,13.8333333333333,Gucheng,2016,-11.3958333333333,3,0.0
27,15.3375,3.08333333333333,362.5,71.9583333333333,1.775,1010.78333333333,26.0416666666667,Spring,14.5416666666667,Gucheng,2016,-12.8958333333333,3,0.0
28,15.1833333333333,12.5217391304348,869.565217391304,45.6521739130435,2.16666666666667,1003.89583333333,65.7826086956522,Spring,70.9047619047619,Gucheng,2016,-6.90416666666667,3,0.0
29,16.2125,6.0,483.333333333333,66.4166666666667,2.475,1008.09583333333,31.9583333333333,Spring,28.125,Gucheng,2016,-5.13333333333333,3,0.0
30,16.1791666666667,8.45833333333333,633.333333333333,55.4166666666667,2.00416666666667,1008.56666666667,47.3333333333333,Spring,35.1666666666667,Gucheng,2016,-6.8625,3,0.0
31,15.2416666666667,33.25,1404.16666666667,63.4583333333333,2.06666666666667,999.604166666667,82.7083333333333,Spring,154.041666666667,Gucheng,2016,3.17916666666667,3,0.0
1,17.725,5.45833333333333,437.5,71.0833333333333,4.5,1000.6125,25.9583333333333,Spring,43.375,Gucheng,2016,-0.120833333333333,4,0.0
2,14.8666666666667,2.0,250.0,70.375,3.75416666666667,1012.4875,16.4583333333333,Spring,9.0,Gucheng,2016,-9.725,4,0.0
3,14.5625,3.08333333333333,341.666666666667,69.7083333333333,2.3875,1013.50416666667,25.125,Spring,21.0833333333333,Gucheng,2016,-11.125,4,0.0
4,14.4708333333333,9.625,641.666666666667,65.9583333333333,1.86666666666667,1004.71666666667,49.6666666666667,Spring,69.8333333333333,Gucheng,2016,-0.241666666666667,4,0.0
5,15.9708333333333,16.8333333333333,995.833333333333,84.125,1.82083333333333,1004.40416666667,58.2916666666667,Spring,117.25,Gucheng,2016,3.26666666666667,4,0.0
6,14.1416666666667,26.1666666666667,1720.83333333333,62.0416666666667,1.37916666666667,1001.77083333333,72.7083333333333,Spring,142.041666666667,Gucheng,2016,3.075,4,0.0
7,17.7541666666667,5.20833333333333,1100.0,57.5,2.34583333333333,1003.675,49.625,Spring,97.9166666666667,Gucheng,2016,-3.67916666666667,4,0.0
8,18.2,4.0,341.666666666667,82.2083333333333,2.89166666666667,1006.1625,24.625,Spring,27.875,Gucheng,2016,-12.5916666666667,4,0.0
9,16.1041666666667,10.125,825.0,50.375,1.86666666666667,1001.99166666667,67.5833333333333,Spring,91.8095238095238,Gucheng,2016,-1.38333333333333,4,0.0
10,13.1625,11.6666666666667,725.0,70.8333333333333,2.4,1009.7,42.5833333333333,Spring,54.1666666666667,Gucheng,2016,-7.7375,4,0.0
11,11.1708333333333,9.5,637.5,65.6666666666667,2.63333333333333,1010.07916666667,42.25,Spring,48.2608695652174,Gucheng,2016,-5.075,4,0.0
12,11.8083333333333,4.58333333333333,808.333333333333,34.7916666666667,1.7125,1000.07916666667,72.625,Spring,94.7083333333333,Gucheng,2016,5.025,4,0.0291666666666667
13,16.9125,5.66666666666667,937.5,61.625,2.30833333333333,996.845833333333,65.5833333333333,Spring,132.666666666667,Gucheng,2016,1.06666666666667,4,0.0
14,18.2875,3.0,383.333333333333,76.75,3.075,1006.69583333333,29.5416666666667,Spring,61.875,Gucheng,2016,-5.2375,4,0.0
15,15.6375,13.4583333333333,995.833333333333,53.4166666666667,1.7125,1004.4625,65.125,Spring,63.2083333333333,Gucheng,2016,2.19166666666667,4,0.0
16,15.4541666666667,2.08333333333333,308.333333333333,74.3333333333333,3.80416666666667,1002.23333333333,14.8333333333333,Spring,42.2916666666667,Gucheng,2016,0.2625,4,0.1
17,15.4791666666667,2.0,295.833333333333,90.75,4.27916666666667,1003.6,13.5,Spring,39.2916666666667,Gucheng,2016,-8.8125,4,0.0
18,14.9875,2.625,295.833333333333,84.1666666666667,2.45833333333333,1005.4375,21.0833333333333,Spring,18.4166666666667,Gucheng,2016,-6.92916666666667,4,0.0
19,13.125,20.0833333333333,1233.33333333333,26.0,1.49583333333333,1008.62083333333,83.4166666666667,Spring,77.375,Gucheng,2016,1.29583333333333,4,0.0
20,17.9041666666667,8.78260869565217,913.04347826087,71.304347826087,1.975,1004.5,52.3913043478261,Spring,81.55,Gucheng,2016,3.32083333333333,4,0.0
21,20.0333333333333,5.9,825.0,55.9,3.25833333333333,995.754166666667,65.15,Spring,71.5454545454545,Gucheng,2016,-0.3375,4,0.0
22,21.0916666666667,2.0,240.909090909091,95.4782608695652,3.975,1001.28333333333,13.4545454545455,Spring,21.4166666666667,Gucheng,2016,-13.8916666666667,4,0.0
23,17.0916666666667,2.54166666666667,337.5,68.4583333333333,2.40416666666667,1006.52083333333,33.0833333333333,Spring,21.2916666666667,Gucheng,2016,-10.8083333333333,4,0.0
24,17.2291666666667,19.7083333333333,937.5,73.0833333333333,2.075,1002.96666666667,55.8333333333333,Spring,85.875,Gucheng,2016,2.37916666666667,4,0.0
25,21.4041666666667,12.3333333333333,683.333333333333,104.291666666667,2.55833333333333,1003.89166666667,39.25,Spring,85.35,Gucheng,2016,9.68333333333333,4,0.0
26,17.7875,22.625,1275.0,95.2083333333333,1.64166666666667,1008.42083333333,48.0833333333333,Spring,77.6666666666667,Gucheng,2016,4.52916666666667,4,0.0
27,14.6208333333333,5.69565217391304,1082.60869565217,48.0434782608696,1.1625,1006.71666666667,74.4347826086957,Spring,94.4782608695652,Gucheng,2016,9.42916666666667,4,0.15
28,18.3875,5.875,1066.66666666667,90.0,1.86666666666667,1006.23333333333,50.0833333333333,Spring,81.3181818181818,Gucheng,2016,8.45416666666667,4,0.0
29,18.3,12.0833333333333,1145.83333333333,86.625,1.81666666666667,1000.17916666667,75.5833333333333,Spring,115.458333333333,Gucheng,2016,8.24583333333333,4,0.0
30,22.2041666666667,8.375,1308.33333333333,129.416666666667,1.54583333333333,994.695833333333,67.7083333333333,Spring,174.875,Gucheng,2016,11.9333333333333,4,0.0
1,23.1458333333333,19.695652173913,1760.86956521739,145.95652173913,1.3125,993.041666666667,49.0869565217391,Spring,200.260869565217,Gucheng,2016,15.1458333333333,5,0.0
2,15.3708333333333,2.58333333333333,287.5,75.125,2.7625,1000.52916666667,15.875,Spring,53.2916666666667,Gucheng,2016,8.10416666666667,5,0.3625
3,18.85,2.04166666666667,337.5,74.2083333333333,3.475,994.1875,22.2083333333333,Spring,23.5416666666667,Gucheng,2016,-3.9625,5,0.0
4,20.5958333333333,4.33333333333333,433.333333333333,84.4583333333333,1.8875,997.591666666667,37.5416666666667,Spring,30.0,Gucheng,2016,-0.925,5,0.0
5,21.1625,13.5416666666667,866.666666666667,82.1666666666667,2.24583333333333,997.7625,48.125,Spring,60.5416666666667,Gucheng,2016,1.49583333333333,5,0.0
6,19.8416666666667,2.0,212.5,87.1666666666667,3.47916666666667,1004.25833333333,9.29166666666667,Spring,52.375,Gucheng,2016,-4.68333333333333,5,0.0
7,20.5625,3.16666666666667,291.666666666667,96.4583333333333,2.19583333333333,1009.51666666667,20.7916666666667,Spring,17.6666666666667,Gucheng,2016,-4.2625,5,0.0
